MINHQUANLE,539.0
MINHQUANLE,575.0
MINHQUANLE,410.0
MINHQUANLE,533.25
,542.0
MINHQUANLE,540.75
MINHQUANLE,530.75
,591.5
,578.25
MINHQUANLE,510.25
,579.75
,539.5
,578.5
,537.25
,319.5
,102.75
,162.25
,170.0
,535.25
,90.0
,432.25
,368.25
,554.0
,539.75
,120.0
,500.0
,585.5
,607.5
,499.5
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,557.0
,522.0
,0.0
,514.75
,576.5
,526.5
,591.0
,0.0
,491.75
,0.0
,559.75
,0.0
,335.75
,509.75
,428.25
,187.0
,179.0
,340.5
,432.25
,555.25
,407.75
VUTONG,328.0
